Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM)
94.334,23316,135.554,82.424,16.151,0,63,75,53,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94.847,23316,137.859,82.424,15.959,0,54,79,54,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
95.355,23316,137.327,84.025,15.83,0,49,78,55,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
95.867,23316,153.363,82.387,8.336,0,63,71,54,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
96.377,23316,145.944,79.944,13.966,0,66,74,55,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
96.89,23316,140.402,85.889,8.827,0,66,79,54,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
97.402,23316,149.188,84.746,10.697,0,62,80,55,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
97.912,23316,147.584,89.35,9.067,0,66,72,55,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
98.426,23316,147.502,89.783,10.936,0,62,81,55,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
98.939,23316,144.052,88.003,11.121,0,66,76,55,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
99.451,23316,140.252,84.846,11.99,0,64,68,53,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
99.964,23316,134.906,80.449,11.32,0,64,76,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100.474,23316,129.393,81.983,10.933,0,62,70,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100.982,23316,132.307,85.743,9.276,0,65,70,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
101.494,23316,131.265,82.511,10.576,0,81,71,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
101.999,23316,131.873,82.511,10.652,0,77,73,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102.51,23316,128.578,45.214,14.6,0,59,94,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
103.021,23316,142.317,84.91,9.855,0,63,79,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
103.532,23316,153.445,92.857,10.733,0,59,78,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
104.044,23316,156.808,95.45,1.477,0,59,45,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
104.555,23316,166.19,102.359,8.277,0,58,68,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
105.067,23316,159.442,71.538,8.512,0,60,79,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
105.575,23316,183.005,90.103,7.141,0,59,79,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
106.084,23316,183.005,90.103,7.141,0,56,70,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
106.591,23316,177.881,109.143,9.25,0,53,73,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
107.101,23316,183.934,114.767,9.796,0,56,78,53,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
107.612,23316,190.109,113.461,7.961,0,52,75,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
108.122,23316,189.345,110.387,9.698,0,54,79,55,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
108.633,23316,186.981,109.977,8.459,0,54,75,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
109.141,23316,186.94,104.564,9.19,0,54,76,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
109.653,23316,188.292,112.099,8.064,0,54,78,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
110.162,23316,186.486,111.645,8.703,0,55,73,54,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
110.676,23316,186.5,105.604,8.775,0,54,75,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
111.184,23316,184.439,110.953,8.748,0,56,77,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
111.695,23316,173.232,101.899,9.726,0,63,70,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
112.2,23316,173.232,101.899,9.726,0,65,66,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
112.713,23316,183.959,110.124,7.975,0,55,78,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
113.219,23316,181.947,103.882,8.74,0,54,79,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
113.726,23316,186.148,112.943,9.697,0,56,71,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
114.238,23316,182.512,106.051,8.743,0,52,75,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
114.744,23316,187.031,120.893,9.619,0,56,74,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
115.252,23316,177.142,95.597,10.534,0,57,69,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
115.762,23316,178.091,95.46,8.918,0,56,75,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
116.27,23316,181.16,98.691,7.887,0,54,75,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
116.781,23316,183.062,104.641,8.576,0,55,79,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
117.292,23316,179.903,100.613,8.617,0,54,77,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
117.8,23316,181.179,110.864,9.016,0,53,75,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
118.312,23316,180.323,106.626,7.169,0,54,78,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
118.825,23316,185.398,107.103,8.981,0,54,78,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
119.334,23316,182.698,103.88,9.463,0,54,77,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
119.845,23316,187.777,107.842,9.456,0,51,75,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
120.358,23316,187.521,108.776,8.625,0,53,75,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
120.868,23316,182.614,101.168,9.184,0,55,74,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
121.377,23316,188.093,100.423,8.605,0,53,78,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
121.891,23316,186.157,109.123,7.87,0,55,70,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
122.4,23316,191.957,110.781,9.033,0,52,78,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
122.913,23316,189.215,111.656,7.958,0,55,73,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
123.424,23316,185.983,109.192,7.513,0,52,78,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
123.933,23316,189.735,111.486,9.695,0,55,79,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
124.442,23316,187.789,104.188,8.393,0,55,79,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
124.953,23316,186.232,106.787,7.485,0,53,75,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
125.46,23316,188.28,110.429,8.958,0,54,78,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
125.97,23316,187.941,106.403,7.567,0,53,75,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
126.481,23316,183.009,106.342,7.38,0,57,74,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
126.987,23316,186.317,110.368,8.609,0,54,77,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
127.495,23316,188.227,111.467,8.941,0,52,80,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
128.005,23316,184.012,109.398,9.243,0,54,75,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
128.519,23316,186.721,111.884,9.065,0,50,73,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
129.031,23316,182.635,111.878,8.213,0,60,76,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
129.543,23316,171.687,101.63,9.09,0,71,72,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
130.052,23316,164.977,96.758,8.931,0,67,69,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
130.563,23316,168.245,100.793,9.626,0,73,73,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
131.07,23316,174.482,96.648,9.401,0,61,75,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
131.582,23316,170.561,94.079,8.951,0,74,72,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
132.09,23316,171.943,96.991,9.133,0,71,69,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
132.601,23316,183.119,104.725,8.582,0,51,78,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
133.111,23316,183.246,104.459,8.748,0,57,74,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
133.62,23316,187.19,108.962,8.563,0,53,74,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
134.129,23316,183.228,102.392,8.017,0,52,77,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
134.63,23316,182.339,101.342,10.231,0,54,77,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
135.139,23316,180.516,104.095,9.295,0,53,73,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
135.652,23316,184.763,104.095,8.042,0,53,79,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
136.162,23316,183.603,114.565,9.009,0,56,73,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
136.668,23316,186.57,109.907,7.789,0,52,77,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
137.175,23316,186.57,109.907,7.789,0,56,75,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
137.684,23316,193.117,114.764,9.243,0,54,79,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
138.197,23316,191.562,111.807,8.206,0,57,74,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
138.704,23316,196.391,119.272,7.732,0,55,78,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
139.214,23316,195.497,114.575,7.874,0,56,80,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
139.725,23316,188.042,107.112,8.49,0,53,72,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
140.235,23316,187.921,107.112,10.387,0,56,72,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
140.746,23316,193.124,105.876,10.239,0,55,82,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
141.261,23316,192.302,118.957,7.805,0,56,76,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
141.773,23316,194.613,118.535,8.394,0,56,79,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
142.283,23316,191.629,111.272,8.493,0,55,76,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
142.793,23316,187.068,107.456,7.713,0,60,74,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143.308,23316,184.075,105.655,7.487,0,68,69,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143.813,23316,194.013,119.032,7.535,0,58,76,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
144.324,23316,192.645,116.885,8.345,0,57,74,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
144.826,23316,196.266,117.416,8.448,0,56,79,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
145.334,23316,196.927,122.62,7.638,0,56,81,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
145.843,23316,196.13,115.962,8.271,0,54,77,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146.355,23316,193.574,112.266,7.923,0,56,77,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146.867,23316,195.18,117.845,7.96,0,55,77,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147.381,23316,193.589,111.385,8.798,0,60,77,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147.893,23316,193.816,104.644,9.963,0,61,70,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148.404,23316,195.954,119.32,9.736,0,57,80,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148.917,23316,196.786,117.909,8.755,0,55,82,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
149.428,23316,197.837,117.476,7.553,0,56,73,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
149.943,23316,194.07,114.968,8.372,0,56,80,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
150.453,23316,194.841,112.752,9.214,0,55,80,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
150.964,23316,198.239,113.67,9.219,0,56,83,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
151.474,23316,199.349,110.713,7.722,0,54,83,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
151.985,23316,193.383,118.59,9.571,0,55,78,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
152.489,23316,193.723,113.14,7.235,0,54,81,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153.001,23316,188.756,112.915,9.716,0,57,79,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153.513,23316,194.8,115.28,8.223,0,54,80,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154.026,23316,195.658,112.649,7.191,0,57,78,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154.541,23316,193.682,111.508,9.178,0,57,82,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
155.053,23316,197.824,106.947,7.783,0,55,81,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
155.562,23316,189.187,98.383,8.731,0,57,78,53,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
156.072,23316,194.062,115.743,7.407,0,55,77,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
156.586,23316,187.402,104.445,9.446,0,58,75,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
157.096,23316,190.609,112.091,9.758,0,57,76,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
157.607,23316,200.158,114.32,7.709,0,57,79,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
158.114,23316,195.08,93.286,13.282,0,59,86,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
158.62,23316,167.497,87.981,10.251,0,61,88,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
159.129,23316,163.965,97.174,10.067,0,60,76,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
159.639,23316,154.093,93.832,11.242,0,61,75,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
160.148,23316,164.765,95.27,1.199,0,57,42,51,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
160.66,23316,159.035,79.685,12.719,0,61,91,55,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
161.167,23316,154.546,79.685,12.984,0,70,90,55,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
161.677,23316,137.261,77.218,10.982,0,84,77,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
162.189,23316,123.965,77.045,12.609,0,76,73,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
162.699,23316,128.842,77.939,11.032,0,63,79,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
163.211,23316,138.334,83.581,11.45,0,66,69,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
163.72,23316,133.384,83.581,11.428,0,63,80,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
164.229,23316,133.294,85.727,14.285,0,66,74,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
164.737,23316,134.824,84.502,10.64,0,61,83,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
165.249,23316,135.356,84.573,11.037,0,66,60,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
165.763,23316,129.483,83.169,11.714,0,60,73,55,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
166.275,23316,136.26,83.308,10.862,0,66,68,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
166.784,23316,142.83,88.752,10.387,0,62,79,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
167.297,23316,150.329,93.497,9.326,0,64,71,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
167.806,23316,148.723,87.017,11.633,0,61,56,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
168.318,23316,141.503,49.053,11.566,0,70,77,55,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
168.829,23316,142.794,89.134,11.038,0,71,74,55,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
169.337,23316,138.664,84.778,10.627,0,78,62,52,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
169.847,23316,138.669,86.077,9.624,0,74,40,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
170.354,23316,153.266,72.451,7.566,0,72,77,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
170.866,23316,167.759,72.451,7.27,0,68,63,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
171.379,23316,165.137,92.611,7.809,0,63,63,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
171.883,23316,179.242,109.353,8.805,0,60,76,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
172.399,23316,172.105,97.05,7.759,0,64,73,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
172.91,23316,171.674,93.779,8.024,0,61,73,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
173.421,23316,170.882,100.491,8.564,0,62,76,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
173.928,23316,174.009,105.06,10.35,0,54,71,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
174.436,23316,170.944,104.58,8.118,0,63,75,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
174.945,23316,176.15,93.701,10.601,0,67,85,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
175.455,23316,172.97,82.765,11.666,0,69,67,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
175.965,23316,147.177,77.513,8.298,0,77,82,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
176.47,23316,146.612,77.513,7.41,0,76,74,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
176.98,23316,159.941,91.683,7.86,0,71,80,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
177.49,23316,157.633,91.619,7.821,0,70,74,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
177.998,23316,169.182,99.712,9.377,0,64,81,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
178.508,23316,162.068,93.557,7.871,0,66,77,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
179.02,23316,159.062,94.498,7.984,0,76,76,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
179.527,23316,150.426,92.398,7.833,0,75,71,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
180.039,23316,148.418,73.203,11.788,0,63,88,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
180.549,23316,148.741,89.115,12.158,0,67,79,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
181.057,23316,148.997,89.134,12.462,0,66,75,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
181.566,23316,148.104,87.463,12.003,0,66,81,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
182.077,23316,156.256,83.566,10.029,0,63,74,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
182.582,23316,156.224,83.566,10.029,0,63,78,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
183.088,23316,144.193,85.204,10.825,0,64,69,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
183.597,23316,144.128,85.204,10.825,0,64,69,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
184.106,23316,142.545,88.529,9.959,0,63,80,55,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
184.621,23316,138.203,86.794,10.857,0,65,79,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
185.131,23316,140.401,88.438,10.209,0,62,74,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
185.643,23316,136.946,85.48,9.115,0,65,76,55,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
186.148,23316,143.289,86.359,8.87,0,64,76,53,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
186.657,23316,136.481,86.359,9.726,0,63,72,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
187.166,23316,138.691,86.381,10.265,0,62,69,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
187.678,23316,140.363,87.464,8.83,0,63,78,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
188.189,23316,145.804,91.198,10.58,0,62,78,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
188.699,23316,141.807,87.962,11.574,0,64,74,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
189.212,23316,147.16,88.59,10.63,0,63,76,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
189.722,23316,142.202,84.893,10.56,0,62,73,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
190.229,23316,144.54,89.556,10.211,0,63,74,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
190.743,23316,136.933,81.108,11.704,0,79,72,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
191.249,23316,121.845,71.632,11.232,0,77,68,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
191.762,23316,116.105,67.764,11.566,0,81,61,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
192.273,23316,122.714,67.764,8.606,0,76,64,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
192.782,23316,129.696,73.673,10.988,0,65,77,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
193.293,23316,132.193,81.255,9.653,0,65,69,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
193.801,23316,128.866,77.601,11.585,0,62,74,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
194.309,23316,125.324,74.774,12.944,0,74,60,53,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
194.811,23316,116.579,65.454,10.627,0,77,67,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
